-41.43041449775606	14.705371055083821	14.400401135263756
-26.234425792790827	10.545237198523067	11.317227775239916
-5.497942925363229	4.449856505479705	16.487794295221544
17.173008415617556	0.0069074282698201785	32.26148255871723
-26.171865075184602	-0.2130057860478624	16.408358961716768
-58.46132916341902	-0.2713710271686674	1.1713408752350456
-59.92427536934906	-4.220298429504427	7.846573501408854
-46.19774659509437	2.3828770922986067	17.051973907435382
-26.410411309547083	9.033482173537804	23.744813156063593
4.484073603340856	8.676313850693393	37.94369766876874
41.79609035129728	13.495831190703178	39.02158634308806
